Company Name,NIF,Status,Service,Niche,Type
CHINA PETROLEUM PIPELINE ENGINEERING CO - Sucursal em Angola,5417221236,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"ENERMECH ANGOLA - PRESTAÇÃO DE SERVIÇOS PETROLÍFEROS, LDA",5417368318,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"IBERESTRADAS, LDA",5417028134,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"INDÚSTRIA, COMÉRCIO E SERVIÇOS, LDA",5401161069,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"Kwanda - Suporte Logistico, Limitada",5403049134,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"MONTE SERRAT - COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS (SU), S.A.",5000935115,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"Malma Solutions, Lda",5118001420,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"New Start - Sociedade de Investimento Imobiliário, Lda",5484014735,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
OCEANBIZZ - COMERCIO DISTRIBUIÇÃO E PRESTAÇÃO DE SERVICOS (SU) LDA,5417620238,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
OMATAPALO – ENGENHARIA E CONSTRUÇÃO S.A.,5171093733,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
Prezioso Angola,5401094701,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"R.A.A - ROPE ACCESS ANGOLA ,LDA",5417027367,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
Reasol Angola Limitada,5000642630,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"SS AO LIFTING SOLUTIONS, LDA",5480013904,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"Sarens Angola, Limitada",5001329138,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
Swire Energy Services Angola limitada,54038725,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
"Swire Energy Services Angola, Lda",5403087257,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
TechnipFMC Angola (SU) Lda,5000122157,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SCDA
Amperetech Process Automation and Engineering Private Limited,79108499,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
BLUE OCEANOIL SUPPLY (PTY) MAURITIUS LTD,56226235,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
CRAIG INTERNATIONAL,85375919,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
Fagioli SpA,22296133,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
Frank Mohn Services AS,32723230,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
G & S ENGINEERING LIMITED,77191331,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
JERA,89135216,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
Lírius - Consulting,29499786,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
PORTUMO MADEIRA MONTAGEM E MANUTENCAO DE TUBARIA S.A.,66168,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
PROMETIM INTERNATIONAL (FZCO),47446753,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
Regis Management Services Ltd,64844243,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
Sarens,05880220,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
TRANSVERSAL COMÉRCIO INTERNACIONAL LDA,61890873,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,SE
YMR Comercio a Grosso & Prestacao de Servicos,5001550306,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,Unknown
—,—,Exclusividade,3. Serviço de Suporte as Operações,Fornecimento de serviços de aluguer de equipamento de manuseamento de cargas e aluguer de contentores e cestos,Unknown
ALPHA IMPERIUM,50015388,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ANDIAMO, LIMITADA",5417462063,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ASCO - ANGOLAN SERVICES COMPANY, LDA",5417219770,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"AT360 - INDUSTRIA (SU), LDA",5417479969,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ATAMI COMÉRCIO E INDUSTRIA, LDA.",5417471585,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"Alegroupz, lda",5417326046,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
Allead Energy Angola Lda,5417018295,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"BLUE ENERGY - COMÉRCIO E SERVIÇOS, LDA",5001511238,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"BOS-BLACK OURO SERVICES, LDA",5417421138,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"BRIMONT, LDA.",5417413550,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"CABTECNI - COMÉRCIO E PRESTAÇÃO DE SERVIÇOS (SU), LDA",5001600427,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
CONSULNOVA-COMERCIO E PRESTAÇAO DE SERVIÇOS LIMITADA,5484048613,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
DMV INÊS - TRANSITARIOS,5417266493,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"DRONESIG ANGOLA-PRESTAÇAO DE SERVIÇOS, LDA",5000438251,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"DYNAMICS-TECH SERVICE, LDA",5484036062,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
ECOFIRMA LDA,5417133442,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ECOQUIMICA SOLUÇÕES INDUSTRIAIS, LDA",5000566012,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ENGIGEST HOLDING, LDA",5480014935,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ESG-EXECUTIVE SECURITY GLOBAL- COMERCIO E SERVIÇO, LDA",5000899070,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"FLUIR A. INTERNACIONAL,LDA",5000266396,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"FS-KINDU-COMÉRCIO GERAL E PRESTAÇÃO DE SERVIÇOS (SU), LDA",5000393670,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"FÉNIXX PETRÓLEO E GÁS, LDA",5000910368,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"GRAFITE ENERGIAS E SERVIÇOS, LDA",5001833413,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"Gipsa, SA",5417022608,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"Global Synergies Resources Services, Lda",5417465577,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"GotaPura, LDA",5417187364,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"H.S.O.G SERVICES, LDA",5000696587,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
Hamad Energy,5417076147,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
Hevisol Lda,5417137685,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
JMPRO - OILFIELD TECHNOLOGY & SERVICES (SU) LDA,5000043915,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"LADMIRA C.CIVIL, COMERCIO INDUSTRIA E PRESTAÇÃO DE SERVIÇOS- LDA",5417136204,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"LEGRIFIL-PRESTAÇÃO DE SERVIÇOS, LDA",5001682997,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"Logtech Angola, Lda.",5417390127,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"MACSTEEL ANGOLA , SA",5405162671,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"MAIS GÁS (SU), LIMITADA",5403110003,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
MANAMAT COMÉRCIO GERAL LDA,5402126895,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"MANOD BUSINESS CASTING – PRESTAÇÃO DE SERVIÇOS, LDA",5001352199,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
Magnitka - Prestação de Serviços Lda,5417210358,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"NAK-ENERGY OIL&GAS,LDA",54171450,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
NAVILOG S.A,5417502642,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"NGADA OIL COMPANY - PRESTAÇÃO DE SERVIÇOS, LDA",5001563033,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"NIBBLE- ENGENHARIA E SERVIÇOS, LDA",5417124508,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"NILMIGUEL BUSINESS SOLUTIONS,LDA",5118003440,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"O.C.LINES - LOGISTICA E COMÉRCIO GERAL, LIMITADA",5000261572,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"OCINYI SERVICES,LDA",5001490052,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
OJD SERVICE,000854603CA030,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
OPENMAR- COMÉRCIO E SERVIÇOS LDA,5001117289,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ORCABESP-SERVICES & ENGINEERING, LDA",5001221922,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
ORGANIZAÇÕES V.N.M,000142960CA013,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"P.M. NEVES COMÉRCIO GERAL (SU), LDA",5000638579,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"PANGEA OFFSHORE - SERVIÇOS MARÍTIMOS E ENERGIA, LIMITADA",5000261580,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"PONTO STAR, LDA",5000537314,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"PRODTECH - PRESTACAO DE SERVICOS, LDA",5001181670,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"Pago Technical Group, LDA",5484011620,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"Química Verde Laboratório SU, Lda",5484039991,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"SERCOMOIL GROUP, LDA",5484035163,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"SHAL-SHORE ATLANTIK, LDA",5001070762,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
STEEL FRIENDS,5000933600,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"STRATSIRIUS ANGOLA– PRESTAÇÃO DE SERVIÇOS, S.A.",5001218140,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
Setm Lda,5417263974,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"TAMBADIA - COMERCIO E SERVICOS, (SU), LIMITADA",000085817CA013,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"TELESAN, LDA",5101158534,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"TIP-LUENA- COMERCIO GERAL E PRESTÇÃO DE SERVIÇO, LDA",5000178624,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"TRIPLE SEVEN PROCUREMENT-COMÉRCIO E SERVIÇOS, LDA",5000558915,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ULELA - ANGOLA COMERCIO & PRESTAÇAO DE SERVIÇOS (SU), LDA",5000716502,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
ULTIKARY-COMERCIO E INDUSTRIA LDA,5417239330,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"UNILUBRI-COMÉRCIO E PRESTAÇÃO DE SERVIÇOS,LDA",5001491113,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"VC HORIZONTE 21 – PRESTAÇÃO DE SERVIÇOS, CONSULTORIA E DESENVOLVIMENTO DE NEGÓCIOS S.A.",5000041629,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"W.I.S- WORK INTERNATIONAL SERVICE,LDA",5402135959,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"WELLSCOPE, LDA",5417302007,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"WORKSTART Prestação de Serviços, Lda",5417258237,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
YETO ENERGY,5001217577,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
YOPAKA COMERCIO GERAL E PRESTAÇAO DE SERVIÇOS,5417461954,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"valfrem prestação de serviços, Lda",5000611441,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCA
"ANGOFERRARIA FERRAMENTAS DE ANGOLA, LDA.",5402009031,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"AREIS - INVESTIMENTOS - COMERCIO E SERVICOS (SU), LDA",5001177451,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"Angobetumes  -Sociedade de Betumes, Limitada",5401144938,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
Atlantic Logistic Services Limitada,5000621650,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
BEST ANGOLA METAL - LIMITADA,5402138435,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"CHIMEC ANGOLA, LDA",5000250341,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
CHINA PETROLEUM PIPELINE ENGINEERING CO - Sucursal em Angola,5417221236,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"ChampionX Químicos, Limitada.",5401123434,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"DAN-BUNKERING ANGOLA, LDA",5000561240,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
ENGIMEC S.A,5000979414,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
FAIRTEX ANG - ENGENHARIA E SERVIÇOS LDA,5001792016,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"Imporquimica Angola - Indústria de Produção Química, S.A.",5402145830,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"Imporquimica Oil Services Angola, Lda",5401151284,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
Inga Rose,005417387835,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"LOGISTON - LOGÍSTICA E PRESTAÇÃO DE SERVIÇOS, LDA",5000187275,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
LUBEX AFRICA LDA,5101159247,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
MAF INVESTMENTS - COMERCIO E SERVIÇOS LDA,5000692280,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"Malma Solutions, Lda",5118001420,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"NITROMARCAS-COMÉRCIO E SERVIÇOS,(SU),LDA",5417507644,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
OCEANBIZZ - COMERCIO DISTRIBUIÇÃO E PRESTAÇÃO DE SERVICOS (SU) LDA,5417620238,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"OILCHEMICALS REP PRODUÇÃO, DISTRIBUIÇÃO E COMERCIALIZAÇÃO DE PRODUTOS QUÍMICOS, LDA",5000193992,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"PANTHEROIL - OIL & GAS SERVICES, LDA",5000943681,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
"Prometeus - Serviços Especializados de Limpeza e Higiene, Lda",5401013191,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
SAGESTRE COMÉRCIO E PRESTAÇÃO DE SERVIÇOS LDA,5001599283,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
SIRIUS FORNECIMENTO PARA AGRICULTURA E INDUSTRIA LDA,5401115032,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
SPECTRUM CREST LCC SERVICES - ESCRITORIO DE REPRESENTAÇÃO,5001126598,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
Veolia Water Oil & Gas Angola Lda,5417148792,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
Versalis International S.A Sucursal de Angola,5000396320,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SCDA
A&P Engineering Equipment Supplies and Services,10646145015,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
Amperetech Process Automation and Engineering Private Limited,79108499,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
BLUE OCEANOIL SUPPLY (PTY) MAURITIUS LTD,56226235,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
Basetek Limited,69388889,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
CRAIG INTERNATIONAL,85375919,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
ENGS PETROLEUM CC,85026,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
ETIS EUROPEAN TRADING & INDUSTRIAL SERVICES,FR78798603932,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
Francare,02344932611,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
G & S ENGINEERING LIMITED,77191331,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
Hitec Prodcuts AS,04888197,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
"Imporquimica - Indústria Portuguesa de Produção Química, S.A.",13507585,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
"LABMAN, LDA",89857,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
Lírius - Consulting,29499786,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
MacLean International Group,73662037,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
NAS GLOBAL (PTY) LTD,07109366,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
NP ENERGY,17364611,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
PECOM SERVICIOS ENERGIA S.A.,86384,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
RAAH GROUP Inc.,19046151,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
RECHERCHE EXPLOITATION PRODUITS,24656,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
SMART PROCUREMENT LLC,65804537,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
SNF SA,64951067,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
TRANSVERSAL COMÉRCIO INTERNACIONAL LDA,61890873,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
Vanity Bubble chemicals unipessoal lda,48814373,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,SE
YMR Comercio a Grosso & Prestacao de Servicos,5001550306,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,Unknown
—,—,Preferência,3. Serviço de Suporte as Operações,Fornecimento de serviços e produtos químicos para as operações,Unknown
"AB2- MACHINE, LDA",5101164852,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"AFRICA HR ANGOLA,LDA",541736671,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
AGRI.AO,5000772186,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ANDIAMO, LIMITADA",5417462063,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
ARDUPANZO-Comercio e Prestação de Serviços,5484054621,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ASCO - ANGOLAN SERVICES COMPANY, LDA",5417219770,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"ATAMI COMÉRCIO E INDUSTRIA, LDA.",5417471585,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Agnos Humbe Investments S.A.,5001063820,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Allead Energy Angola Lda,5417018295,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"BG UNIVERSO - PRESTAÇAO DE SERVIÇOS, LDA",5001360345,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"BOS-BLACK OURO SERVICES, LDA",5417421138,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
"BRIMONT, LDA.",5417413550,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
Cavena Limitada,5417233331,Preferência,3. Serviço de Suporte as Operações,"Fornecimento de tubos, Fittings & Flanges para apoiar as operações",SCA
